istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
1213,1222,3.810751888804419,3.8390262226867273,1.762068084708565e-06,2.0526675994493e-09,4.1016428031781516e-09,0.028274333882308156,2000.0,36.24818039835815,-14.531087147448098,3,12.0,3.0,6.0,-1.8698007071271494,-1.8285492980137494,-1.651955346766826,172.9895481880902,335.50060481400186,17.138774999463408
1310,1319,4.115486376202629,4.143760710084937,1.5697435937107943e-06,2.228937327879314e-09,3.238990187170998e-09,0.028274333882308156,2000.0,36.24818039835815,-14.531087147448098,3,12.0,3.0,6.0,-1.8698007071271494,-1.8285492980137494,-1.651955346766826,172.9895481880902,335.50060481400186,17.138774999463408
1412,1419,4.435928826868788,4.457919975443916,5.823094497222777e-07,2.0195775925748048e-09,1.3756475958359715e-09,0.021991148575128072,2000.0,36.24818039835815,-14.531087147448098,3,12.0,3.0,6.0,-1.8698007071271494,-1.8285492980137494,-1.651955346766826,172.9895481880902,335.50060481400186,17.138774999463408
1637,1645,5.142787173926491,5.16791991515521,2.4145165118044707e-07,2.363025046371098e-09,4.6437298450996423e-10,0.025132741228718558,2000.0,36.24818039835815,-14.531087147448098,3,12.0,3.0,6.0,-1.8698007071271494,-1.8285492980137494,-1.651955346766826,172.9895481880902,335.50060481400186,17.138774999463408
1785,1791,5.607742886657781,5.6265924425793195,3.6212455938786585e-07,2.3459616651353246e-09,6.767824078934837e-10,0.018849555921538474,2000.0,36.24818039835815,-14.531087147448098,3,12.0,3.0,6.0,-1.8698007071271494,-1.8285492980137494,-1.651955346766826,172.9895481880902,335.50060481400186,17.138774999463408
1866,1875,5.862211891598554,5.8904862254808625,1.175628909395062e-06,2.202252789092546e-09,2.4908901608000633e-09,0.028274333882308156,2000.0,36.24818039835815,-14.531087147448098,3,12.0,3.0,6.0,-1.8698007071271494,-1.8285492980137494,-1.651955346766826,172.9895481880902,335.50060481400186,17.138774999463408
1976,1982,6.2077870834934314,6.22663663941497,6.995454402147483e-07,1.9347696939554635e-09,1.742294086781726e-09,0.018849555921538474,2000.0,36.24818039835815,-14.531087147448098,3,12.0,3.0,6.0,-1.8698007071271494,-1.8285492980137494,-1.651955346766826,172.9895481880902,335.50060481400186,17.138774999463408
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
45,52,0.1413716694115407,0.16336281798666924,1.3664919645181517e-07,2.6722774498129056e-09,2.1248935944129244e-10,0.021991148575128544,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
177,188,0.5560618996853934,0.5906194188748811,2.9254144958810207e-06,2.1198159804125945e-09,6.5414516026152114e-09,0.034557519189487684,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
384,391,1.2063715789784806,1.228362727553609,1.173042165486063e-06,2.0165553530444933e-09,2.7862292473201933e-09,0.021991148575128516,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
487,494,1.5299556222982293,1.5519467708733579,6.057303940486983e-07,2.108474055593321e-09,1.3525265352143379e-09,0.021991148575128516,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
740,749,2.324778563656447,2.3530528975387552,1.059873219402286e-06,2.1820160923077413e-09,2.262140030850901e-09,0.028274333882308156,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
917,931,2.8808404633418405,2.9248227604920976,1.1057484617634861e-05,2.1419402838943735e-09,2.4400991671669203e-08,0.04398229715025703,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
937,946,2.9436723164136365,2.9719466502959446,1.681833398861839e-06,2.1946184340573385e-09,3.5882743443238496e-09,0.028274333882308156,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
1049,1059,3.295530693615693,3.326946620151591,4.20400869865791e-06,2.163335718240418e-09,9.142278933893522e-09,0.031415926535897754,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
1066,1088,3.3489377687267194,3.418052807105695,1.9996769454642126e-05,3.13989134773917e-09,2.228511553070689e-08,0.06911503837897559,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
1156,1167,3.631681107549801,3.666238626739289,3.2556796567686446e-06,1.9629853725040584e-09,8.017951413918922e-09,0.034557519189487795,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
1180,1188,3.7070793312359562,3.7322120724646743,7.308844040905481e-07,2.5024039051364226e-09,1.292134621522223e-09,0.025132741228718114,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
1226,1231,3.8515925933010866,3.8673005565690355,1.7153790417082013e-07,2.196420676783159e-09,3.5852210089615255e-10,0.015707963267948877,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
1558,1569,4.894601354292898,4.929158873482386,1.8427395499097891e-06,2.5691043975860954e-09,3.160513850630764e-09,0.03455751918948824,2000.0,31.232237865607082,-47.03322668326397,2,10.0,14.0,,-1.6622567243034014,-1.6217442642984752,,310.69538269110177,20.506656577583588,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
24,37,0.07539822368615504,0.11623892818282235,3.7295583756300137e-07,3.1489463484269755e-09,3.671085657686035e-10,0.04084070449666731,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
377,382,1.184380430403352,1.200088393671301,2.0734911013699603e-07,2.0691843906057423e-09,4.723985647103746e-10,0.015707963267948877,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
410,417,1.2880529879718152,1.3100441365469437,3.075704744912453e-07,2.545435958630165e-09,5.253677493044506e-10,0.021991148575128516,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
897,902,2.8180086102700446,2.8337165735379934,5.1792255569614745e-08,2.6819895258876955e-09,7.333000873188666e-11,0.015707963267948877,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
1089,1092,3.421194399759285,3.4306191777200543,3.7608166977540205e-08,2.2095956283483913e-09,6.791767148683903e-11,0.009424777960769237,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
1388,1396,4.360530603182633,4.385663344411351,6.894639555484277e-07,1.9960707772767017e-09,1.6662098367703493e-09,0.02513274122871767,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
1800,1803,5.654866776461628,5.664291554422397,6.834985150996985e-08,1.9308705651957303e-09,1.649049785612533e-10,0.009424777960769681,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
1830,1833,5.749114556069322,5.758539334030091,3.0048575304489095e-08,2.331602315717952e-09,4.309796963752888e-11,0.009424777960769681,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
1916,1920,6.019291524278044,6.031857894892403,1.0574056300101797e-07,2.2109613657049665e-09,2.136182342127313e-10,0.012566370614359279,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
1940,1943,6.094689747964199,6.1041145259249685,1.1265327281812155e-07,1.8507806326276368e-09,2.908473462071015e-10,0.009424777960769681,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
1953,1956,6.135530452460866,6.144955230421636,8.075662723052777e-08,2.0227123071277937e-09,1.812607841600311e-10,0.009424777960769681,2000.0,72.47189785729259,-87.1202866938494,3,18.0,5.0,8.0,-1.978174945825581,-2.481319869333411,-2.193311049635962,228.38285237424301,271.63668494822804,83.94859684415661
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
101,111,0.31730085801256913,0.34871678454846705,1.5944673423041262e-06,2.4718638356685365e-09,2.88544521609424e-09,0.03141592653589792,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
211,219,0.6628760499074464,0.6880087911361648,2.6904957306608464e-07,2.414517262857368e-09,4.968387923298678e-10,0.025132741228718336,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
293,300,0.9204866475018094,0.942477796076938,3.383451871851354e-07,2.5684804667430694e-09,5.728670871008035e-10,0.021991148575128627,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
373,381,1.171814059788993,1.1969468010177113,2.9186926020479557e-07,2.292806430258007e-09,5.82067949395082e-10,0.025132741228718336,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
476,481,1.4953981031087415,1.5111060663766906,1.1348813795076277e-07,2.5566104071986725e-09,1.487896472696093e-10,0.0157079632679491,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
588,593,1.8472564803107985,1.8629644435787474,1.1001740855952313e-07,2.526823056764971e-09,1.7869061785802387e-10,0.015707963267948877,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
745,750,2.340486526924396,2.356194490192345,1.5677793221588603e-07,2.1147226938314577e-09,3.423989980433362e-10,0.015707963267948877,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
1231,1240,3.8673005565690355,3.8955748904513436,6.735815685366934e-07,2.6571793885898743e-09,1.0935501393305458e-09,0.028274333882308156,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
1309,1316,4.112344783549039,4.134335932124168,4.657913998493694e-07,2.311812996759185e-09,9.221472474507664e-10,0.02199114857512896,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
1614,1621,5.070530542893926,5.092521691469055,6.992572273168737e-07,2.196805106801094e-09,1.477577393771412e-09,0.02199114857512896,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
1629,1640,5.1176544326977735,5.152211951887261,1.0877344022538662e-06,2.7202079522253444e-09,1.6966066329615614e-09,0.03455751918948735,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
1974,1983,6.201503898186252,6.22977823206856,1.0529161505946028e-06,2.4239160350415417e-09,1.9505752568704793e-09,0.028274333882308156,2000.0,48.449232983218664,-42.94475516210457,1,12.0,,,-2.3067844713641064,,,133.67182573634997,,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
393,405,1.2346459128607887,1.2723450247038663,6.820111629667449e-07,3.73667166258041e-09,4.641271811323122e-10,0.037699111843077615,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
473,477,1.4859733251479723,1.4985396957623314,1.1110986924346897e-07,2.132178636698107e-09,2.380864394524451e-10,0.012566370614359057,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
490,499,1.5393804002589988,1.567654734141307,2.1614440707677085e-06,2.0266761478561343e-09,5.111045142669468e-09,0.028274333882308156,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
709,721,2.2273891913951633,2.265088303238241,5.108751717425913e-06,2.5698198392883052e-09,8.084783065243073e-09,0.03769911184307784,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
759,771,2.384468824074653,2.422167935917731,3.13173702084628e-06,2.355981579087456e-09,6.037549793447283e-09,0.03769911184307784,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
944,952,2.965663464988765,2.990796206217483,1.285572185402261e-06,1.9560250179093557e-09,3.1802003253034172e-09,0.025132741228718114,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
1091,1109,3.4274775850664647,3.4840262528310806,6.184439073675162e-05,2.3612027646692637e-09,1.1917215703149964e-07,0.05654866776461587,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
1146,1157,3.6002651810139032,3.634822700203391,1.6741009517743583e-06,2.6256897202476313e-09,2.4589039693267978e-09,0.034557519189487795,2000.0,38.49547751651134,-72.21404064263962,1,15.0,,,-1.541193134349657,,,355.36147449039146,,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
59,63,0.1853539665617978,0.19792033717615698,6.1346675871004e-08,2.1658697333678612e-09,1.2683676331448623e-10,0.012566370614359168,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
381,384,1.1969468010177113,1.2063715789784806,1.7116483059508595e-08,2.349745394022105e-09,2.1827872842550278e-11,0.009424777960769237,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
390,401,1.2252211349000195,1.259778654089507,1.559516254754575e-06,2.266837384967891e-09,3.1822311452600616e-09,0.03455751918948757,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
622,646,1.9540706305328515,2.0294688542190067,2.2203013996439744e-06,2.6029273493073796e-09,3.983044560840199e-09,0.07539822368615523,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
709,716,2.2273891913951633,2.249380339970292,9.866582232754202e-07,2.020245272222653e-09,2.3312387575913363e-09,0.021991148575128516,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
744,755,2.3373449342708064,2.371902453460294,1.5834955437668164e-06,2.541203730559694e-09,2.762565287639518e-09,0.034557519189487795,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
908,918,2.8525661294595324,2.88398205599543,3.4164189794385784e-06,2.1972249902589184e-09,7.2595918165774265e-09,0.031415926535897754,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
973,984,3.056769651942869,3.0913271711323564,2.883110724830627e-06,2.6993415435595932e-09,3.883654287051286e-09,0.03455751918948735,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1168,1188,3.6693802193928784,3.7322120724646743,2.745214233120287e-06,3.3873499045417434e-09,3.0345508328366577e-09,0.06283185307179595,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1203,1214,3.7793359622685214,3.813893481458009,1.6311383050646308e-06,2.3026331990999296e-09,3.2476397127112477e-09,0.034557519189487795,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1229,1240,3.861017371261856,3.8955748904513436,3.2810678861655395e-06,2.2902765100564956e-09,6.573996458314468e-09,0.034557519189487795,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1328,1334,4.172035043967245,4.1908845998887845,3.2071526086364584e-07,2.6125372931392822e-09,4.864790792424856e-10,0.018849555921539363,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1369,1379,4.300840342764427,4.332256269300325,1.5167026566645532e-06,2.4013405847155904e-09,2.844412261282514e-09,0.03141592653589864,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1405,1414,4.413937678293659,4.442212012175967,1.0525880387132599e-06,2.36097743859669e-09,2.0165193959087446e-09,0.028274333882308156,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1446,1454,4.542742977090841,4.567875718319559,4.98120123702553e-07,2.900653077115697e-09,5.65609115099619e-10,0.025132741228718558,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
1561,1564,4.904026132253668,4.913450910214436,7.031972820606172e-08,2.066446696082965e-09,1.5232393124620103e-10,0.009424777960768793,2000.0,8.655746795496263,78.76432580365385,3,14.0,12.0,7.0,-2.1361615062706028,-2.28746714885071,-1.6745864709073215,203.3767381135365,183.4251523613383,96.24637401014692
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
38,49,0.11938052083641215,0.15393804002589986,1.7926263062418024e-06,2.7578119545160598e-09,2.724402259346448e-09,0.03455751918948771,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
176,184,0.5529203070318036,0.578053048260522,6.912544676303338e-07,2.1589634972252173e-09,1.5071242032149712e-09,0.025132741228718336,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
382,385,1.200088393671301,1.2095131716320704,1.3986462056570509e-08,2.3485667285427758e-09,1.7760015680323704e-11,0.00942477796076946,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
433,440,1.3603096190043804,1.3823007675795091,3.0143362511685004e-07,2.105632438137517e-09,6.810045860561331e-10,0.02199114857512874,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
445,449,1.398008730847458,1.4105751014618173,2.2912575829324445e-07,1.9645332520721295e-09,5.527729385335078e-10,0.012566370614359279,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
606,619,1.9038051480754148,1.944645852572082,1.1475709498201848e-05,2.0173287212807153e-09,2.7354329468209926e-08,0.04084070449666721,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
654,664,2.054601595447725,2.0860175219836226,6.200640736932749e-07,2.6635940650581724e-09,8.78333850096169e-10,0.031415926535897754,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
694,707,2.1802653015913167,2.2211060060879837,7.903088108288527e-06,2.3178908444618314e-09,1.5582312995476855e-08,0.04084070449666699,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
983,991,3.088185578478767,3.113318319707485,5.949562823172802e-07,2.754035691761198e-09,7.795424306067389e-10,0.025132741228718114,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
1003,1013,3.151017431550563,3.1824333580864606,1.1955326558767558e-06,2.5365797184381295e-09,2.0891997021266207e-09,0.031415926535897754,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
1167,1174,3.666238626739289,3.6882297753144173,6.741769794987175e-07,2.146157820965134e-09,1.4793706260007866e-09,0.021991148575128516,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
1198,1207,3.7636279990005725,3.7919023328828807,4.467940594266825e-07,2.806316947126804e-09,5.665148350431082e-10,0.028274333882308156,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
1385,1394,4.351105825221864,4.379380159104172,5.661779050109279e-07,2.796256860178092e-09,6.917453276855667e-10,0.028274333882308156,2000.0,30.10345785627326,-84.73884994227751,3,4.0,14.0,5.0,-2.320511798605077,-1.9671513312932996,-2.1948530360907337,251.7772735614043,336.02841550739276,47.393522662102285
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
1031,1035,3.238982025851077,3.251548396465436,1.0212530526818756e-07,1.8773726199916527e-09,2.627920103748238e-10,0.012566370614359279,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1072,1081,3.3677873246482584,3.3960616585305665,1.6812071897421714e-06,1.964810374396426e-09,4.138227982508624e-09,0.028274333882308156,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1183,1188,3.7165041091967255,3.7322120724646743,4.304791722568187e-07,1.9037622251002546e-09,1.0872867051148205e-09,0.015707963267948877,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1379,1387,4.332256269300325,4.357389010529043,5.334834002963761e-07,2.2988578489937453e-09,1.0509373371547781e-09,0.02513274122871767,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1398,1409,4.391946529718531,4.4265040489080185,1.5766692616568741e-06,2.743579594029755e-09,1.9632309111727864e-09,0.03455751918948735,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1421,1430,4.464203160751096,4.4924774946334045,1.0999947209811193e-06,2.8034164792889835e-09,1.5552594767598293e-09,0.028274333882308156,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1484,1493,4.6621234979272534,4.690397831809562,1.1784421493456542e-06,2.1976512075365225e-09,2.491016060091056e-09,0.028274333882308156,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1602,1610,5.032831431050849,5.057964172279568,7.804643152749363e-07,2.609694099684808e-09,1.1202896388340378e-09,0.025132741228718558,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
1721,1743,5.406680956828034,5.47579599520701,5.539712389649647e-06,2.3508492409000183e-09,1.1136312094706113e-08,0.06911503837897559,2000.0,53.94634549757241,76.36991268911693,1,15.0,,,-2.4687685267858543,,,273.7897499019147,,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
65,74,0.20420352248333656,0.2324778563656447,1.6883663450923603e-06,2.488946414467253e-09,2.8473605695467086e-09,0.028274333882308128,2000.0,47.55185395143922,24.173391208964336,2,1.0,12.0,,-2.448397120668326,-2.179959120125515,,42.59919844876832,13.945246387732166,
90,98,0.2827433388230814,0.3078760800517997,8.594671350774247e-07,2.4293894089487085e-09,1.57858193183813e-09,0.025132741228718336,2000.0,47.55185395143922,24.173391208964336,2,1.0,12.0,,-2.448397120668326,-2.179959120125515,,42.59919844876832,13.945246387732166,
247,254,0.7759733854366789,0.7979645340118074,7.752746749985296e-07,2.5342505551018236e-09,1.2152201467330315e-09,0.021991148575128516,2000.0,47.55185395143922,24.173391208964336,2,1.0,12.0,,-2.448397120668326,-2.179959120125515,,42.59919844876832,13.945246387732166,
436,455,1.3697343969651499,1.429424657383356,1.3650692222194677e-06,3.6682474385393477e-09,1.2366820900666653e-09,0.05969026041820613,2000.0,47.55185395143922,24.173391208964336,2,1.0,12.0,,-2.448397120668326,-2.179959120125515,,42.59919844876832,13.945246387732166,
